lat,lon,stop_count,total_passengers,avg_occupancy,center_lat,center_lon
39.612612612612615,32.82588235294117,66,2479.2827401454265,9.031989237959387,39.613063063063066,32.82647058823529
39.61351351351352,32.68588235294117,3,594.9358974358975,14.756410256410255,39.61396396396397,32.68647058823529
39.615315315315314,32.842352941176465,8,610.0641025641025,21.84188034188034,39.615765765765765,32.84294117647058
39.61981981981982,32.892941176470586,2,141.55555555555554,16.273504273504273,39.62027027027027,32.8935294117647
39.62072072072072,32.69411764705882,6,1189.871794871795,14.756410256410255,39.62117117117117,32.694705882352935
39.62072072072072,32.88117647058823,4,283.1111111111111,16.273504273504273,39.62117117117117,32.88176470588235
39.62072072072072,32.9,2,141.55555555555554,16.273504273504273,39.62117117117117,32.900588235294116
39.62252252252252,32.82941176470588,6,207.07692307692307,6.94017094017094,39.622972972972974,32.83
39.623423423423425,32.90705882352941,2,141.55555555555554,16.273504273504273,39.623873873873876,32.90764705882353
39.626126126126124,32.65176470588235,2,244.54700854700855,29.82905982905983,39.626576576576575,32.65235294117647
39.626126126126124,32.69882352941176,3,594.9358974358975,14.756410256410255,39.626576576576575,32.69941176470588
39.627027027027026,32.663529411764706,6,733.6410256410256,29.82905982905983,39.62747747747748,32.66411764705882
39.62792792792793,32.675294117647056,2,244.54700854700855,29.82905982905983,39.62837837837838,32.67588235294117
39.62972972972973,32.702352941176464,4,717.2094017094017,18.524572649572647,39.63018018018018,32.70294117647058
39.62972972972973,33.06823529411764,39,1748.1203597397628,20.077006486306143,39.63018018018018,33.06882352941176
39.63153153153153,32.59411764705882,2,244.54700854700855,29.82905982905983,39.63198198198198,32.59470588235294
39.63243243243243,32.70705882352941,4,717.2094017094017,18.524572649572647,39.63288288288288,32.707647058823525
39.63243243243243,33.10823529411764,1,94.82478632478633,30.73931623931624,39.63288288288288,33.10882352941176
39.63333333333333,32.8235294117647,20,1411.4017094017095,19.05042735042735,39.633783783783784,32.82411764705882
39.634234234234235,32.537647058823524,2,244.54700854700855,29.82905982905983,39.634684684684686,32.53823529411764
39.634234234234235,32.81882352941176,12,1028.854700854701,26.494301994301992,39.634684684684686,32.819411764705876
39.63513513513514,32.91176470588235,2,141.55555555555554,16.273504273504273,39.63558558558559,32.912352941176465
39.63603603603604,32.92823529411764,2,141.55555555555554,16.273504273504273,39.63648648648649,32.92882352941176
39.63693693693694,32.535294117647055,1,122.27350427350427,29.82905982905983,39.63738738738739,32.53588235294117
39.641441441441444,32.715294117647055,8,1434.4188034188035,18.524572649572647,39.641891891891895,32.71588235294117
