grid_id,embedding_instability,grid_lat,grid_lon,regime_shift_embedding,cluster_switch_rate,regime_shift_clustering,regime_shift_consensus
39.6757_32.8118,0.2514049311195297,39.67567567567568,32.811764705882354,False,0.3706896551724138,False,False
39.6757_32.8235,0.3315662280708076,39.67567567567568,32.8235294117647,False,0.28448275862068967,False,False
39.6757_32.8471,0.4670455208853721,39.67567567567568,32.84705882352941,False,0.29310344827586204,False,False
39.6757_32.8588,0.4670455208853721,39.67567567567568,32.858823529411765,False,0.29310344827586204,False,False
39.6757_32.9176,0.3488783624351766,39.67567567567568,32.917647058823526,False,0.23706896551724138,False,False
39.6757_32.9647,0.46575169843748143,39.67567567567568,32.96470588235294,False,0.29310344827586204,False,False
39.6847_32.6471,0.4413800532405776,39.68468468468468,32.64705882352941,False,0.25,False,False
39.6847_32.6588,0.4413800532405776,39.68468468468468,32.65882352941176,False,0.25,False,False
39.6847_32.6824,0.4413062487122455,39.68468468468468,32.68235294117647,False,0.25,False,False
39.6847_32.7176,0.4261088731606036,39.68468468468468,32.71764705882353,False,0.25862068965517243,False,False
39.6847_32.7294,0.3291397590882543,39.68468468468468,32.72941176470588,False,0.23275862068965517,False,False
39.6847_32.7412,0.3291397590882543,39.68468468468468,32.74117647058824,False,0.23275862068965517,False,False
39.6847_32.8,0.25846875177252976,39.68468468468468,32.8,False,0.27586206896551724,False,False
39.6847_32.8118,0.24544602418241587,39.68468468468468,32.811764705882354,False,0.28448275862068967,False,False
39.6847_32.8235,0.48026156043764584,39.68468468468468,32.8235294117647,False,0.02586206896551724,False,False
39.6847_32.8588,0.47959629091676664,39.68468468468468,32.858823529411765,False,0.02586206896551724,False,False
39.6847_32.8824,0.6468826121603874,39.68468468468468,32.88235294117647,False,0.2801724137931034,False,False
39.6847_32.8941,0.3488090826469098,39.68468468468468,32.89411764705882,False,0.23706896551724138,False,False
39.6847_32.9059,0.3488788290748537,39.68468468468468,32.90588235294118,False,0.23706896551724138,False,False
39.6847_32.9176,0.4696374575962022,39.68468468468468,32.917647058823526,False,0.28448275862068967,False,False
39.6847_32.9294,0.46575169843748143,39.68468468468468,32.92941176470588,False,0.29310344827586204,False,False
39.6847_32.9647,0.7478864588145402,39.68468468468468,32.96470588235294,False,0.3577586206896552,False,False
39.6847_32.9765,0.46575169843748143,39.68468468468468,32.976470588235294,False,0.29310344827586204,False,False
39.6847_32.9882,0.4286660783797636,39.68468468468468,32.98823529411764,False,0.04310344827586207,False,False
39.6847_33.0,0.42875801577172845,39.68468468468468,33.0,False,0.04310344827586207,False,False
39.6937_32.3529,0.2683637114494081,39.693693693693696,32.35294117647059,False,0.2974137931034483,False,False
39.6937_32.4,0.5420657903876562,39.693693693693696,32.4,False,0.02586206896551724,False,False
39.6937_32.4706,0.5399555561291749,39.693693693693696,32.47058823529412,False,0.02586206896551724,False,False
39.6937_32.6471,0.4413062487122455,39.693693693693696,32.64705882352941,False,0.25,False,False
39.6937_32.7412,0.3320519617776481,39.693693693693696,32.74117647058824,False,0.23275862068965517,False,False
39.6937_32.8118,0.4822225820726874,39.693693693693696,32.811764705882354,False,0.02586206896551724,False,False
39.6937_32.8235,0.34884177484079565,39.693693693693696,32.8235294117647,False,0.23706896551724138,False,False
39.6937_32.8353,0.3488788290748537,39.693693693693696,32.83529411764706,False,0.23706896551724138,False,False
39.6937_32.9882,0.6913429764942691,39.693693693693696,32.98823529411764,False,0.33189655172413796,False,False
39.7027_32.3529,0.25809340274054615,39.7027027027027,32.35294117647059,False,0.3275862068965517,False,False
39.7027_32.6,0.441453881950436,39.7027027027027,32.6,False,0.25,False,False
39.7027_32.6235,0.4413800532405776,39.7027027027027,32.62352941176471,False,0.25,False,False
39.7027_32.6353,0.441453881950436,39.7027027027027,32.63529411764706,False,0.25,False,False
39.7027_32.6471,0.4416016025062839,39.7027027027027,32.64705882352941,False,0.25,False,False
39.7027_32.7412,0.2993988078020917,39.7027027027027,32.74117647058824,False,0.14655172413793102,False,False
39.7027_32.8118,0.23867437216224024,39.7027027027027,32.811764705882354,False,0.27586206896551724,False,False
39.7027_32.9647,0.46575169843748143,39.7027027027027,32.96470588235294,False,0.29310344827586204,False,False
39.7117_32.3176,0.43114128358670184,39.71171171171172,32.31764705882353,False,0.28448275862068967,False,False
