grid_id,grid_lat,grid_lon,yolcu_per_stop,sefer_per_stop,kapasite_per_stop,doluluk_orani,kapasite_kullanimi,stop_count,in_capacity_util_tail,in_passenger_tail,lisa_quadrant,lisa_pvalue,lisa_significant
39.9459_32.7059,39.94594594594594,32.705882352941174,27.09433356401259,0.5776003015774586,42.020390008544794,50.674199405744474,65.84724743221538,16.180257510729614,True,False,1,0.001,True
39.9459_32.7176,39.94594594594594,32.71764705882353,25.066436763000493,0.33900300874500316,40.46198746110896,50.48695093508381,61.91953246386739,58.42489270386266,False,False,1,0.001,True
39.9459_32.7294,39.94594594594594,32.72941176470588,28.55727123420794,0.8122396881893338,61.15903453254361,37.36655583329403,46.662842062687304,15.012875536480687,False,False,1,0.011,True
39.9459_32.7412,39.94594594594594,32.74117647058824,24.964680225756418,0.7361308879173184,54.80999099180404,34.3637339055794,44.69722947001107,4.017167381974249,False,False,1,0.07,False
39.9459_32.7529,39.94594594594594,32.752941176470586,20.446104451312923,0.20419312782813445,34.76789995631347,50.000199200145545,58.912190072435024,90.93562231759657,False,False,1,0.161,False
39.9459_32.7647,39.94594594594594,32.76470588235294,22.952750737801747,0.7785854177156514,54.572497348548715,33.39546783625731,43.593572999167804,2.482456140350877,False,False,1,0.107,False
39.9459_32.7765,39.94594594594594,32.77647058823529,22.484366763586618,0.28842489868736365,39.496783259655125,50.75144395854256,56.916582292506924,182.3862660944206,False,False,1,0.224,False
39.9459_32.7882,39.94594594594594,32.78823529411765,18.631109421434154,0.20149179797910347,32.73456792029042,48.46570389730362,56.926148122750966,209.33476394849785,False,False,1,0.229,False
39.9459_32.8,39.94594594594594,32.8,18.602212926765915,0.1928674312685599,32.64149799308197,47.87168036231926,56.87979371560081,198.2832618025751,False,False,1,0.162,False
39.9459_32.8118,39.94594594594594,32.811764705882354,16.364267755839332,0.15409372444571157,28.184179382658005,50.75667474167705,57.797411651097555,34.51502145922747,False,False,1,0.142,False
39.9459_32.8235,39.94594594594594,32.8235294117647,17.703509390358665,0.20040158692247345,35.32127535291987,45.60094079342416,50.42920586244827,129.99141630901286,False,False,1,0.074,False
39.9459_32.8353,39.94594594594594,32.83529411764706,19.140315989332493,0.381470087164856,42.581785893935525,42.43661465082216,45.379051821959415,138.76824034334763,False,False,1,0.039,True
39.9459_32.8471,39.94594594594594,32.84705882352941,102.52396210016244,0.9998470114750242,192.22268137013455,44.28038178120699,53.3988946763738,304.08583690987126,False,True,1,0.023,True
39.9459_32.8588,39.94594594594594,32.858823529411765,45.7546082872284,0.4324317671972899,91.58240465587093,42.621281484385534,49.922092639492774,72.20171673819742,False,True,1,0.012,True
39.9459_32.8706,39.94594594594594,32.870588235294115,6.2607692388779785,0.090579560682421,12.7074010115736,37.2014021558682,48.16268845191825,25.27038626609442,False,False,1,0.006,True
39.9459_32.8824,39.94594594594594,32.88235294117647,38.01362596420256,0.3567947473250136,70.51949125386476,44.29188509550907,53.99008587818813,78.99141630901288,False,True,1,0.008,True
39.9459_32.8941,39.94594594594594,32.89411764705882,47.688029633051514,0.42485573378818225,86.65251644538228,45.92819458323719,55.12446995114679,118.34763948497854,False,True,1,0.012,True
39.9459_32.9059,39.94594594594594,32.90588235294118,3.393020427369435,0.05176134845230607,7.949062548094821,40.795825081786994,41.68226115919853,34.66094420600859,False,False,1,0.036,True
39.9459_32.9176,39.94594594594594,32.917647058823526,5.5970293657206485,0.06653824681133323,11.344670648167376,44.566523605150216,49.84596954194529,12.729613733905579,False,False,1,0.049,True
39.9459_32.9882,39.94594594594594,32.98823529411764,0.19246744550636005,0.004886602037598124,0.6850841229140672,26.959227467811157,26.95275458242963,7.030042918454936,False,False,2,0.16,False
39.9459_33.0353,39.94594594594594,33.035294117647055,2.294583823799127,0.041502408397981326,5.830313629482698,36.98390039601087,38.186693880232276,23.493562231759658,False,False,3,0.392,False
39.9459_33.0471,39.94594594594594,33.04705882352941,2.3387525207283986,0.04379397853325299,6.143957498253848,34.01216022889842,36.95521186867604,6.223175965665236,False,False,3,0.368,False
39.9459_33.0588,39.94594594594594,33.05882352941176,2.3387525207283986,0.04379397853325299,6.143957498253848,34.01216022889842,36.95521186867604,6.223175965665236,False,False,3,0.423,False
39.9459_33.0706,39.94594594594594,33.07058823529412,2.3387525207283986,0.04379397853325299,6.143957498253848,34.01216022889842,36.95521186867604,6.223175965665236,False,False,3,0.419,False
39.9459_33.0941,39.94594594594594,33.09411764705882,2.3387525207283986,0.04379397853325299,6.143957498253848,34.01216022889842,36.95521186867604,6.223175965665236,False,False,3,0.404,False
39.9459_33.1882,39.94594594594594,33.188235294117646,1.604399727955236,0.02598112999635876,3.6515483184169444,41.67167381974249,43.44706265892197,2.2060085836909873,False,False,4,0.177,False
39.955_32.5529,39.95495495495496,32.55294117647059,10.848940284131482,0.09409451695566415,19.294685490002067,44.270574048595286,56.16703345076871,44.05150214592275,False,False,1,0.186,False
39.955_32.5647,39.95495495495496,32.56470588235294,7.362775279779043,0.06514654259976019,13.05032252598518,47.51681279170626,56.446154880252635,57.832618025751074,False,False,1,0.001,True
39.955_32.5765,39.95495495495496,32.576470588235296,12.885577620272745,0.11573466894615463,22.55834628999495,47.800301804660954,57.35156839801253,173.31330472103005,False,False,1,0.001,True
39.955_32.5882,39.95495495495496,32.588235294117645,8.454875331059629,0.0764830008168055,15.171054981173164,51.456636390412584,56.00180084914945,96.78969957081546,False,False,1,0.001,True
39.955_32.6,39.95495495495496,32.6,10.238434440820814,0.10609666280059955,17.50764740154785,47.889770622323006,58.937290479943876,122.61802575107296,False,False,1,0.001,True
39.955_32.6118,39.95495495495496,32.61176470588235,12.619362144652012,0.12801129272051842,21.04451473038462,50.36077300728415,60.271971438427336,75.931330472103,False,False,1,0.006,True
39.955_32.6235,39.95495495495496,32.62352941176471,11.05375739619918,0.11371727668955103,19.029495746740707,52.072744104970816,58.09452327876093,41.433476394849784,False,False,1,0.001,True
39.955_32.6471,39.95495495495496,32.64705882352941,20.104244288548973,0.1927492586246952,34.781806794667666,50.07567440924826,57.761854056412105,75.92274678111588,False,False,1,0.006,True
39.955_32.6588,39.95495495495496,32.65882352941176,19.498840095193817,0.18545991872579182,33.63992205262997,49.852720673514476,57.955879588008884,186.30042918454936,False,False,1,0.015,True
39.955_32.6706,39.95495495495496,32.67058823529412,13.637367832669122,0.1255577541953068,23.209053590983405,51.087289330739054,58.72661206123961,27.888412017167383,False,False,1,0.028,True
39.955_32.6824,39.95495495495496,32.68235294117647,21.477654105474286,0.21948662340007605,37.12155777911871,48.09421358702025,57.90343542587431,216.08154506437768,False,False,1,0.057,False
39.955_32.6941,39.95495495495496,32.694117647058825,14.922189327327322,0.3517212126702145,24.697473206857318,45.90007703312424,59.64496810543031,12.085836909871245,False,False,1,0.001,True
39.955_32.7059,39.95495495495496,32.705882352941174,17.111954697935186,0.3723665276482818,26.12206045952029,52.65021459227468,64.8172293583543,10.042918454935622,True,False,1,0.001,True
39.955_32.7176,39.95495495495496,32.71764705882353,20.4563748663183,0.5065234847256777,37.417492928267016,48.143143673638086,54.80837547597725,40.40343347639485,False,False,1,0.006,True
39.955_32.7294,39.95495495495496,32.72941176470588,20.152100394225407,0.6339561700069678,48.757152507456915,36.11237026921576,41.42783582282349,26.399141630901287,False,False,1,0.052,False
39.955_32.7412,39.95495495495496,32.74117647058824,20.426426438208157,0.6650663925429686,49.67978678172316,33.73199521224799,40.558211867574876,16.090128755364805,False,False,1,0.147,False
39.955_32.7529,39.95495495495496,32.752941176470586,5.776892987360234,0.31761090179873597,22.173964389888187,21.766136363636363,25.332980256997185,11.025,False,False,2,0.127,False
39.955_32.7647,39.95495495495496,32.76470588235294,4.04013731706362,0.18411302789108944,13.16260747132868,26.24179466907612,30.871816102192906,12.63519313304721,False,False,2,0.099,False
39.955_32.7765,39.95495495495496,32.77647058823529,12.14587472486729,0.4646747525436707,34.60348879276286,29.382592014566264,36.23315646782843,22.600858369098713,False,False,2,0.236,False
39.955_32.7882,39.95495495495496,32.78823529411765,22.21394574667107,1.217536040497414,85.53565533179267,25.65236051502146,25.639580529768548,2.0085836909871246,False,False,2,0.099,False
39.955_32.8,39.95495495495496,32.8,48.20813789379583,0.7896978210598129,121.05463986941382,35.586336970934084,39.443645305370765,39.0,False,True,2,0.129,False
39.955_32.8118,39.95495495495496,32.811764705882354,38.29223448244487,0.6299984280936366,97.53114290208273,37.89003629664233,38.95373222947974,58.06866952789699,False,True,2,0.079,False
39.955_32.8235,39.95495495495496,32.8235294117647,18.716167267997307,0.36457718650351767,46.41387541924319,38.22340738522728,40.457020736170655,62.24463519313305,False,False,1,0.049,True
39.955_32.8353,39.95495495495496,32.83529411764706,46.04600176052525,0.6944109723213661,92.63987433180905,41.86676177872156,50.06064608513511,48.55364806866953,False,True,1,0.063,False
39.955_32.8471,39.95495495495496,32.84705882352941,60.532437859823574,0.6025705054802701,112.67793422471784,46.35665511390996,54.34333574020039,38.84978540772532,False,True,1,0.053,False
39.955_32.8588,39.95495495495496,32.858823529411765,66.03580125483353,0.7624110715711748,134.59275494875774,44.18585762396596,48.75699755373339,198.3519313304721,False,True,1,0.049,True
39.955_32.8706,39.95495495495496,32.870588235294115,25.700849465161188,0.29648331968220926,49.186612978049816,45.414528867464,52.218507652319474,110.03004291845494,False,False,1,0.01,True
39.955_32.8824,39.95495495495496,32.88235294117647,9.976372660214304,0.09299721425753131,13.583592299023447,54.27319844676068,72.31212326025847,24.540772532188843,True,False,1,0.005,True
39.955_32.8941,39.95495495495496,32.89411764705882,32.41299352587067,0.2679690133753587,56.621816983341354,51.45672580518895,57.29123102239565,116.59656652360515,False,False,1,0.001,True
39.955_32.9059,39.95495495495496,32.90588235294118,12.016854755504408,0.105097122088741,21.94671660524583,48.11269377202421,55.14821045651019,76.24034334763948,False,False,1,0.006,True
39.955_32.9176,39.95495495495496,32.917647058823526,14.360554591315482,0.11900636927342428,25.781657346984755,49.67867936293705,56.6240290045168,71.64377682403433,False,False,1,0.001,True
39.955_32.9294,39.95495495495496,32.92941176470588,12.786662373883317,0.11623847539490145,23.514547976684646,47.21652184280333,54.82979191335811,36.33905579399141,False,False,1,0.002,True
39.955_32.9412,39.95495495495496,32.94117647058823,11.677073214672822,0.11877974563807893,22.401832591039923,46.84948871625417,52.46449915152759,53.433476394849784,False,False,1,0.001,True
39.955_32.9529,39.95495495495496,32.95294117647059,7.164695649426283,0.054862788438469,13.115249346942266,49.17251535807456,54.99879156775374,12.952789699570815,False,False,1,0.006,True
39.955_32.9647,39.95495495495496,32.96470588235294,7.1191753287055795,0.050170860703594555,12.532144544644819,46.74663805436338,56.28339538439801,11.124463519313304,False,False,1,0.006,True
39.955_32.9765,39.95495495495496,32.976470588235294,24.644821508433683,0.19075766129563593,44.10105166191007,48.34215176922361,56.25551106096141,48.84978540772532,False,False,1,0.091,False
39.955_33.0941,39.95495495495496,33.09411764705882,2.3387525207283986,0.04379397853325299,6.143957498253848,34.01216022889842,36.95521186867604,6.223175965665236,False,False,3,0.378,False
39.955_33.1765,39.95495495495496,33.1764705882353,1.704942894370484,0.029880873061265852,4.19734285963216,34.27038626609442,39.993017144537966,12.643776824034335,False,False,4,0.192,False
39.955_33.1882,39.95495495495496,33.188235294117646,0.19246744550636005,0.004886602037598124,0.6850841229140672,26.959227467811157,26.95275458242963,5.021459227467811,False,False,3,0.276,False
39.964_32.5176,39.96396396396396,32.51764705882353,9.44822250656204,0.08012171398234327,16.773298210753936,45.90403126916002,57.146818498695346,8.008583690987125,False,False,4,0.484,False
39.964_32.5294,39.96396396396396,32.529411764705884,0.17420616550674373,0.00867588328063331,1.2477658080360297,13.120171673819742,13.076759293442667,2.0085836909871246,False,False,2,0.167,False
39.964_32.5412,39.96396396396396,32.54117647058823,0.17420616550674373,0.00867588328063331,1.2477658080360297,13.120171673819742,13.076759293442667,2.0085836909871246,False,False,2,0.203,False
39.964_32.5647,39.96396396396396,32.56470588235294,2.269485616350724,0.025995553706530485,4.819571382103798,50.52691600245248,46.785969933977796,14.489270386266094,False,False,1,0.021,True
39.964_32.5765,39.96396396396396,32.576470588235296,10.971688550319639,0.10008125092632351,18.449169092625713,52.59827100323795,59.11394774908641,84.34763948497854,False,False,1,0.004,True
39.964_32.5882,39.96396396396396,32.588235294117645,3.415634966555142,0.030676219608031415,5.149577514432033,53.91736868035521,65.92455075567831,84.45493562231759,True,False,1,0.001,True
39.964_32.6,39.96396396396396,32.6,6.232685979875008,0.0741816115133845,12.118803696470335,47.86883815934786,51.22361971039034,50.02575107296137,False,False,1,0.001,True
39.964_32.6118,39.96396396396396,32.61176470588235,7.4121039476028265,0.07648888462630642,13.962818919596167,44.9362801387356,53.09436370671626,101.9098712446352,False,False,1,0.001,True
39.964_32.6235,39.96396396396396,32.62352941176471,15.348031687622148,0.15259921874935045,27.93269294262049,49.21598798876204,54.939255979461265,95.22317596566523,False,False,1,0.001,True
39.964_32.6353,39.96396396396396,32.63529411764706,14.315439337251524,0.1388817753948726,24.73686523228135,50.36292474262273,58.03629602407135,215.41630901287553,False,False,1,0.001,True
39.964_32.6471,39.96396396396396,32.64705882352941,14.741935801142612,0.15524945720846836,26.496460629631454,46.51628708290698,55.56431384148693,126.22317596566523,False,False,1,0.017,True
39.964_32.6588,39.96396396396396,32.65882352941176,4.57125651942368,0.06732834269389507,9.814554897342454,40.06933328006575,46.251838402595226,43.23175965665236,False,False,1,0.043,True
39.964_32.6706,39.96396396396396,32.67058823529412,2.197503793424124,0.038498039520877346,5.099892173088945,41.087834991790835,43.4883560521015,20.78540772532189,False,False,1,0.051,False
39.964_32.6824,39.96396396396396,32.68235294117647,10.725485027100822,0.2991933212621638,21.00470168183118,37.304077253218885,50.15124765239591,4.060085836909871,False,False,1,0.024,True
39.964_32.6941,39.96396396396396,32.694117647058825,14.347881800976273,0.3821166705202407,27.168179851356047,44.26615459727048,52.053690041675985,29.399141630901287,False,False,1,0.004,True
39.964_32.7059,39.96396396396396,32.705882352941174,27.33672073997156,0.6875140341155176,49.007727401144194,46.193684720828315,55.69885704834129,44.3862660944206,False,False,1,0.001,True
39.964_32.7176,39.96396396396396,32.71764705882353,56.49070225210807,1.3057191756853552,93.72044367652956,50.22949180215706,60.290523081487784,89.33905579399142,False,True,1,0.002,True
39.964_32.7294,39.96396396396396,32.72941176470588,23.611247751057824,0.6719783907629123,52.467987911714886,34.30504393580053,45.22334636777643,26.94420600858369,False,False,1,0.01,True
39.964_32.7412,39.96396396396396,32.74117647058824,43.964800901678665,1.262182890421305,107.41604015906779,29.98794420153622,40.68067323465222,28.909871244635195,False,True,1,0.063,False
39.964_32.7529,39.96396396396396,32.752941176470586,45.78464565498459,1.0512144811580315,73.75287141368923,50.1173104434907,61.79404185788454,9.476394849785407,False,True,1,0.245,False
39.964_32.7647,39.96396396396396,32.76470588235294,50.55281904361034,0.8787168322889397,104.56594949403494,42.155944377921585,48.48180853681542,50.918454935622314,False,True,1,0.247,False
39.964_32.7765,39.96396396396396,32.77647058823529,41.468271836112436,0.6834852301614917,91.25554674947489,42.91076049441123,45.43044389704656,63.90987124463519,False,True,1,0.478,False
39.964_32.7882,39.96396396396396,32.78823529411765,25.30693098051246,0.4863244073602942,57.941864288621026,33.15537383599492,43.11661999715456,30.71244635193133,False,False,1,0.462,False
39.964_32.8,39.96396396396396,32.8,26.72066713717287,0.49115693933248006,62.79911340563413,38.713651080490926,42.09264553915889,45.072961373390555,False,False,1,0.343,False
39.964_32.8118,39.96396396396396,32.811764705882354,40.299481240624885,0.4977686819960379,85.59248628493046,43.384732216086086,46.89757790298381,61.60944206008584,False,True,1,0.168,False
39.964_32.8235,39.96396396396396,32.8235294117647,29.1170221496052,0.31492177581904957,57.88198635411868,47.40791909993426,50.203671034220086,76.92703862660944,False,False,1,0.057,False
39.964_32.8353,39.96396396396396,32.83529411764706,72.4897719846043,0.6760073928241396,129.90570773130113,47.37574901513383,55.807448492161164,127.09442060085837,False,True,1,0.057,False
39.964_32.8471,39.96396396396396,32.84705882352941,16.662592261559887,0.2025422851693978,41.399506950792414,42.41519548222427,40.48888222882809,46.17167381974249,False,False,1,0.013,True
39.964_32.8588,39.96396396396396,32.858823529411765,25.464525697792578,0.2213715864547744,50.60965091643352,39.546778024854945,50.74325691467769,66.20171673819742,False,False,1,0.061,False
39.964_32.8706,39.96396396396396,32.870588235294115,50.48212817978118,0.5944665809851654,107.30704958620879,42.35455375684667,47.007936768931316,177.32188841201716,False,True,1,0.008,True
39.964_32.8824,39.96396396396396,32.88235294117647,3.920494663892014,0.03258207303578768,7.271764162939789,34.4160447366752,53.61248673779721,28.832618025751074,False,False,1,0.001,True
39.964_32.8941,39.96396396396396,32.89411764705882,17.001656076578705,0.12889056769107543,24.7302335486018,56.31332690111011,68.10360824900276,41.141630901287556,True,False,1,0.001,True
39.964_32.9059,39.96396396396396,32.90588235294118,9.095131958124648,0.09059470740289452,16.334205674789047,51.193589055477496,55.79226287986208,64.39484978540773,False,False,1,0.001,True
39.964_32.9176,39.96396396396396,32.917647058823526,9.130457925533213,0.08118843126613469,16.803156465035748,49.280737974471876,54.40501438030615,48.15450643776824,False,False,1,0.001,True
39.964_32.9294,39.96396396396396,32.92941176470588,26.28235858984834,0.2467470725026267,47.09658839601783,48.09100512572046,55.81025569919396,50.60515021459227,False,False,1,0.001,True
39.964_32.9412,39.96396396396396,32.94117647058823,15.483550785307653,0.13284200428411347,28.50069207748312,47.78369490065582,55.02207389726264,121.85836909871244,False,False,1,0.002,True
39.964_32.9529,39.96396396396396,32.95294117647059,13.519461378149375,0.11782336080180854,24.96999891208759,47.43739649045866,54.873176318647296,54.21459227467811,False,False,1,0.005,True
39.964_32.9647,39.96396396396396,32.96470588235294,13.72462519841696,0.10590621537816668,24.14543430144475,50.861115413844544,57.64666555329306,56.283261802575105,False,False,1,0.008,True
39.964_32.9765,39.96396396396396,32.976470588235294,25.380257700508405,0.19438686364493324,45.012358918582265,50.38856955676022,56.71290181390295,53.527896995708154,False,False,1,0.166,False
39.964_32.9882,39.96396396396396,32.98823529411764,1.4338697730360188,0.02883430000950825,4.065295177766775,39.1244635193133,35.83678811657686,1.8669527896995708,False,False,2,0.086,False
39.964_33.0,39.96396396396396,33.0,1.0911683147703093,0.02205089995420715,3.1097043577477814,40.33190271816881,35.98439253578172,5.459227467811159,False,False,2,0.406,False
39.964_33.0941,39.96396396396396,33.09411764705882,2.0464084556373487,0.03831973121659639,5.375962810972117,34.01216022889842,36.95521186867604,3.111587982832618,False,False,3,0.37,False
39.964_33.1059,39.96396396396396,33.10588235294117,1.8515124122433155,0.03467023300549195,4.8639663527842965,34.01216022889842,36.95521186867604,9.334763948497853,False,False,3,0.389,False
39.964_33.1294,39.96396396396396,33.12941176470588,1.754064390546299,0.032845483899939736,4.607968123690386,34.01216022889842,36.95521186867604,6.223175965665236,False,False,3,0.28,False
39.964_33.1412,39.96396396396396,33.141176470588235,1.754064390546299,0.032845483899939736,4.607968123690386,34.01216022889842,36.95521186867604,6.223175965665236,False,False,3,0.26,False
39.964_33.1529,39.96396396396396,33.15294117647059,1.7746051321192597,0.03307686711846858,4.642375185589699,34.10711220110362,37.29416887548091,15.656652360515022,False,False,3,0.242,False
39.973_32.5529,39.972972972972975,32.55294117647059,0.17420616550674373,0.00867588328063331,1.2477658080360297,13.120171673819742,13.076759293442667,2.0085836909871246,False,False,2,0.127,False
39.973_32.5647,39.972972972972975,32.56470588235294,11.66227855091911,0.10065051323053077,22.500287008266593,42.02503172792872,52.37230844135203,26.660944206008583,False,False,1,0.04,True
39.973_32.5765,39.972972972972975,32.576470588235296,21.872242223256855,0.19043555111239818,37.147201489269214,52.04245810555453,58.535705466605435,168.58369098712447,False,False,1,0.001,True
39.973_32.5882,39.972972972972975,32.588235294117645,7.528230018294526,0.07595931693710305,14.80788184245248,44.67551244708831,50.95007948395544,74.96995708154506,False,False,1,0.001,True
39.973_32.6,39.972972972972975,32.6,7.8965287620086055,0.1018454875673606,12.142290938947509,58.704009209875736,65.46026348362223,84.7381974248927,True,False,1,0.001,True
39.973_32.6118,39.972972972972975,32.61176470588235,7.570709638091454,0.08992980321231013,15.097764434512081,52.60243162569197,49.86107522531864,36.128755364806864,False,False,1,0.001,True
39.973_32.6235,39.972972972972975,32.62352941176471,4.515211147477578,0.04554539309318817,7.609555636537055,61.233282126730316,59.36480492607086,31.76824034334764,False,False,1,0.001,True
39.973_32.6353,39.972972972972975,32.63529411764706,4.170042408921586,0.05332550985355343,6.8217022043216105,53.186190587162564,62.319867492256115,44.40343347639485,False,False,1,0.002,True
39.973_32.6471,39.972972972972975,32.64705882352941,9.830700783948108,0.1574693806469819,20.485032011381296,41.74548483627216,47.50020379533074,126.6480686695279,False,False,1,0.028,True
39.973_32.6588,39.972972972972975,32.65882352941176,4.86820054323241,0.1530370751029969,12.57330849215821,42.28407492999768,39.5582024670489,26.399141630901287,False,False,2,0.232,False
39.973_32.6706,39.972972972972975,32.67058823529412,24.903299356223176,1.0339994635193133,69.10233369098712,39.05793991416309,39.013921476991705,3.0128755364806867,False,False,2,0.197,False
39.973_32.6824,39.972972972972975,32.68235294117647,10.949693167336946,0.32980313025751024,23.27858222193753,35.894494353068715,46.33779796137239,22.49785407725322,False,False,1,0.081,False
39.973_32.6941,39.972972972972975,32.694117647058825,16.28233011628533,0.4448178132963808,31.630784019845212,43.66479586222076,51.232388229401025,45.502145922746784,False,False,1,0.005,True
39.973_32.7059,39.972972972972975,32.705882352941174,39.68416257963472,0.9584827475240053,67.54440213949988,54.31449391988555,57.85522405075426,15.768240343347639,False,True,1,0.001,True
39.973_32.7176,39.972972972972975,32.71764705882353,59.56431202566307,1.2277564867528974,86.54464426445668,66.13866237482117,68.05103513655042,22.901287553648068,True,True,1,0.001,True
39.973_32.7294,39.972972972972975,32.72941176470588,21.911267178219966,0.49196687909134257,36.48908830797242,58.20776433866562,59.48894937986542,10.622317596566523,False,False,1,0.005,True
39.973_32.7412,39.972972972972975,32.74117647058824,33.23739938949375,0.6482397923152202,60.789005430112034,50.961128142244014,53.5372635889453,27.82832618025751,False,False,1,0.005,True
39.973_32.7529,39.972972972972975,32.752941176470586,39.98491532990956,0.8806905538194322,62.77023424667397,48.64675459972537,63.13430167457478,38.78969957081545,False,True,1,0.009,True
39.973_32.7647,39.972972972972975,32.76470588235294,14.365968567443709,0.23567037821382086,30.453551588909765,48.20916983083214,46.82467414654178,39.06866952789699,False,False,1,0.008,True
39.973_32.7765,39.972972972972975,32.77647058823529,13.393377780066555,0.2614424793375959,33.72491387039416,45.51054820897464,39.57879468380382,42.48068669527897,False,False,2,0.081,False
39.973_32.7882,39.972972972972975,32.78823529411765,26.43023638109295,0.33579213513590567,54.46789881146822,47.7317981766321,48.15225208929525,27.184549356223176,False,False,1,0.178,False
39.973_32.8,39.972972972972975,32.8,39.603075369786104,0.5340291297246663,90.47585118411261,44.131872062129574,43.893649584452035,32.927038626609445,False,True,1,0.087,False
39.973_32.8118,39.972972972972975,32.811764705882354,33.86615496114002,0.3983467966481646,67.73001742316127,45.83813611281422,49.861327839402975,42.90128755364807,False,False,1,0.059,False
39.973_32.8235,39.972972972972975,32.8235294117647,22.10648739876305,0.21841315125363006,39.770830054246986,47.32378312555351,55.22743955560439,67.50214592274678,False,False,1,0.01,True
39.973_32.8353,39.972972972972975,32.83529411764706,34.902337256643264,0.291645420274283,62.42933043549444,47.536962475253986,56.53074890805764,75.23175965665236,False,True,1,0.04,True
39.973_32.8471,39.972972972972975,32.84705882352941,25.257495282777597,0.23673867337104354,54.61701799434465,43.06293278578812,46.626391620235474,49.93991416309013,False,False,1,0.018,True
39.973_32.8588,39.972972972972975,32.858823529411765,34.538714915038035,0.2832751556912642,66.1043021925565,44.33860206022333,52.26693375501636,85.1716738197425,False,True,1,0.075,False
39.973_32.8706,39.972972972972975,32.870588235294115,12.03318372091576,0.13891489151577815,24.048663461631715,36.93091677893496,50.12213204036145,33.506437768240346,False,False,1,0.036,True
39.973_32.8824,39.972972972972975,32.88235294117647,49.37929049779134,0.5933709542346772,104.67625500695749,43.58018187144746,46.80835596549245,142.52789699570815,False,True,1,0.009,True
39.973_32.8941,39.972972972972975,32.89411764705882,9.039261929447001,0.08310278345428085,15.141691924079955,52.323018477777374,59.307818315239096,59.66523605150215,False,False,1,0.002,True
39.973_32.9059,39.972972972972975,32.90588235294118,10.742045487300803,0.09862715061920144,14.451677330454759,69.90844062947068,73.88520494106152,19.28755364806867,True,False,1,0.001,True
39.973_32.9176,39.972972972972975,32.917647058823526,14.586316230228034,0.10683334527043029,15.698292627832535,91.24248927038627,91.23575930929934,1.0042918454935623,True,False,1,0.001,True
39.973_32.9294,39.972972972972975,32.92941176470588,13.735431369277407,0.1146166420539709,19.802267930789288,64.67037093807481,68.30733547841687,28.120171673819744,True,False,1,0.001,True
39.973_32.9412,39.972972972972975,32.94117647058823,9.55211101627759,0.07213900497887395,16.893815420763698,51.56155221745351,55.94166736006342,18.55793991416309,False,False,1,0.001,True
39.973_32.9529,39.972972972972975,32.95294117647059,10.260920205839424,0.09157152031506335,19.93811425208511,41.33361051502146,52.11326807432005,13.553648068669528,False,False,1,0.009,True
39.973_32.9647,39.972972972972975,32.96470588235294,14.23405093373558,0.11760848755534035,25.83746398184001,49.435977565041554,55.856432686211335,53.94849785407725,False,False,1,0.009,True
39.973_33.0235,39.972972972972975,33.023529411764706,1.0911683147703093,0.02205089995420715,3.1097043577477814,40.33190271816881,35.98439253578172,2.7296137339055795,False,False,3,0.287,False
39.973_33.1529,39.972972972972975,33.15294117647059,0.5720641080608019,0.01130642716017727,1.5778079321791172,33.787553648068666,33.76909621846747,6.0257510729613735,False,False,3,0.216,False
39.973_33.1647,39.972972972972975,33.16470588235294,0.5312023860564589,0.010498825220164631,1.4651073655948945,33.787553648068666,33.76909621846747,7.030042918454936,False,False,3,0.214,False
39.973_33.1765,39.972972972972975,33.1764705882353,0.4290480810456014,0.008479820370132965,1.1833559491343377,33.787553648068666,33.76909621846747,6.0257510729613735,False,False,3,0.155,False
39.982_32.5059,39.98198198198198,32.50588235294118,3.184059526030976,0.042950110628315497,10.866672886732598,28.63519313304721,28.621043696154583,2.0085836909871246,False,False,2,0.027,True
39.982_32.5176,39.98198198198198,32.51764705882353,20.42027086637137,0.13698510560633684,35.2188988157852,56.272532188841204,59.77865039235391,3.424892703862661,False,False,1,0.318,False
39.982_32.5412,39.98198198198198,32.54117647058823,19.137446459963385,0.18957082745991188,44.665089225625444,43.05021180536202,43.3432691464287,27.467811158798284,False,False,4,0.208,False
39.982_32.5529,39.98198198198198,32.55294117647059,10.381282722232218,0.1002191888399226,19.615464450745698,45.884571406556354,52.77874227208133,198.33476394849785,False,False,1,0.406,False
39.982_32.5647,39.98198198198198,32.56470588235294,10.213602064437241,0.10043686272021556,17.8624521968903,48.72120226560719,56.7548402279515,155.92274678111588,False,False,1,0.043,True
39.982_32.5765,39.98198198198198,32.576470588235296,15.68303666260055,0.14479455896567262,25.701246264160073,52.27235984071735,60.4577304620481,199.87982832618025,False,False,1,0.001,True
39.982_32.5882,39.98198198198198,32.588235294117645,10.689176361643549,0.10653259688914443,18.358530214703396,51.45544641145801,58.28768032531671,98.39055793991416,False,False,1,0.001,True
39.982_32.6,39.98198198198198,32.6,7.902707413686547,0.09615875567750447,11.267980296025932,57.276878339318564,71.00332493934465,67.34763948497854,True,False,1,0.001,True
39.982_32.6118,39.98198198198198,32.61176470588235,3.8762412535274127,0.038994626484440006,6.268667721136473,52.51705594189815,62.43780890578848,49.141630901287556,False,False,1,0.001,True
39.982_32.6235,39.98198198198198,32.62352941176471,2.1482526055909372,0.01857819216953944,3.1976465959812,68.11602782299838,66.93587909605566,27.021459227467812,True,False,1,0.001,True
