grid_id,grid_lat_x,grid_lon_x,stop_count,yolcu_per_stop,sefer_per_stop,kapasite_per_stop,doluluk_orani,kapasite_kullanimi,reconstruction_error,anomaly_autoencoder,anomaly_score_if,anomaly_isolation_forest,lof_score,anomaly_lof,graph_anomaly_score,anomaly_graph,anomaly_count,anomaly_consensus,embedding_instability,grid_lat_y,grid_lon_y,regime_shift_embedding,cluster_switch_rate,regime_shift_clustering,regime_shift_consensus,critical_grid
39.7658_32.5176,39.76576576576576,32.51764705882353,4.017167381974249,0.710568669527897,0.06955088902513792,9.732219497240955,7.244635193133047,7.218805007812345,0.0016015399636851873,False,-0.5055037495520243,False,-1.102643130192781,False,0.8827567816324591,False,0,False,0.23911142761041126,39.76576576576576,32.51764705882353,False,0.0,False,False,False
39.7658_32.6,39.76576576576576,32.6,3.015,2.3251875,0.1421875,19.925250000000002,11.3625,11.381552966547444,0.005534619028621834,False,-0.5410136124903769,False,-2.6234610429715586,True,0.023388030577214503,False,1,False,0.5427853968460672,39.76576576576576,32.6,False,0.02586206896551724,False,False,False
39.7658_32.6471,39.76576576576576,32.64705882352941,6.0257510729613735,0.28447502965653765,0.0034378942713924887,0.5505670877992878,52.122317596566525,51.040855303323355,0.005790343348025133,False,-0.4086556793247839,False,-0.9965466716159938,False,0.5969670001740536,False,0,False,0.6746425300556262,39.76576576576576,32.64705882352941,False,0.3879310344827586,True,True,False
39.7658_32.6588,39.76576576576576,32.65882352941176,7.4334763948497855,0.8052941980989653,0.01300441386884532,1.9694536732816132,38.572514306151646,40.86565883341698,0.0008865561064476521,False,-0.38430167249271646,False,-0.9906307201489121,False,0.7443980919235611,False,0,False,0.3520713277912698,39.76576576576576,32.65882352941176,False,0.09482758620689655,False,False,False
39.7658_32.6706,39.76576576576576,32.67058823529412,13.459227467811159,1.083962117533383,0.015110297381235776,2.356594664280217,46.447782546495,45.79778554404549,0.0038677513286347227,False,-0.3965930356181549,False,-1.051979711725031,False,0.1936401165054081,False,0,False,0.44929151916407223,39.76576576576576,32.67058823529412,False,0.23275862068965517,False,False,False
39.7658_32.6824,39.76576576576576,32.68235294117647,1.0042918454935623,0.2856722227767242,0.0029687344046311535,0.5067122467312107,56.32832618025751,56.28051204875239,0.00411508963344443,False,-0.43308383426275654,False,-1.1549733561267737,False,0.7493250756029242,False,0,False,0.8681139630867124,39.76576576576576,32.68235294117647,False,0.34051724137931033,False,False,False
39.7658_32.6941,39.76576576576576,32.694117647058825,1.0042918454935623,0.2856722227767242,0.0029687344046311535,0.5067122467312107,56.32832618025751,56.28051204875239,0.00411508963344443,False,-0.43308383426275654,False,-1.1549733561267737,False,0.0,False,0,False,0.8681139630867124,39.76576576576576,32.694117647058825,False,0.34051724137931033,False,False,False
39.7658_32.7176,39.76576576576576,32.71764705882353,7.236051502145923,0.29315734084204287,0.009037772341461652,1.1882535740869364,49.52932761087268,25.88054297411038,0.221492986894175,True,-0.40888016077438083,False,-1.8548505838897626,True,0.22489498223832685,False,2,True,1.0666037045535068,39.76576576576576,32.71764705882353,True,0.45689655172413796,True,True,True
39.7658_32.7294,39.76576576576576,32.72941176470588,9.648068669527897,0.29315734084204287,0.009037772341461652,1.1882535740869364,49.52932761087268,25.880542974110377,0.22283687837666435,True,-0.41128927212470734,False,-1.8178976304393735,True,0.3208261124383849,False,2,True,1.0716982953699066,39.76576576576576,32.72941176470588,True,0.45689655172413796,True,True,True
39.7658_32.7412,39.76576576576576,32.74117647058824,14.068669527896995,0.4576959214927445,0.013251347197441527,1.8465708184590568,39.28100768204278,25.01183590617958,0.08279671455719974,True,-0.40156489964352793,False,-1.2141386591420358,False,0.16183153715497736,False,1,False,0.742211109835709,39.76576576576576,32.74117647058824,False,0.35344827586206895,False,False,False
39.7658_32.7529,39.76576576576576,32.752941176470586,6.532188841201717,1.026090891948658,0.02996807189581328,4.335122491462687,40.36641630901288,23.98477809493658,0.10401807992374744,True,-0.40144345948783794,False,-1.3079735304472722,False,0.30979321584795,False,1,False,0.7476262542563404,39.76576576576576,32.752941176470586,False,0.3448275862068966,False,False,False
39.7658_32.7647,39.76576576576576,32.76470588235294,37.47639484978541,1.1192960165621548,0.03364586439537209,4.670950884199667,38.743545596699605,24.037714209386614,0.09480941610727685,True,-0.45767474061055297,False,-1.3309042933056239,False,0.572628497075857,False,1,False,0.7054063743443031,39.76576576576576,32.76470588235294,False,0.3017241379310345,False,False,False
39.7658_32.8,39.76576576576576,32.8,9.648068669527897,0.6760207600970133,0.020962285481528675,2.625696191887315,33.611945636623744,25.988069766164116,0.02427314788591395,False,-0.3837520334005932,False,-1.2197019778947962,False,2.540083822938875,False,0,False,0.6443260502508404,39.76576576576576,32.8,False,0.34051724137931033,False,False,False
39.7658_32.8118,39.76576576576576,32.811764705882354,116.4206008583691,17.720350062701176,0.2629543474367368,35.51203345623456,33.836700581514954,49.42208050554521,0.040639490063636007,False,-0.5023152176328103,False,-1.243578941820037,False,1.5567095999959573,False,0,False,0.56035948631518,39.76576576576576,32.811764705882354,False,0.2543103448275862,False,False,False
39.7658_32.8235,39.76576576576576,32.8235294117647,1.7081545064377683,0.4564305436270923,0.013275107202755099,1.931892906368612,32.6587982832618,23.423239428639523,0.0318008625467407,False,-0.39047234103568584,False,-1.5203704961325664,False,1.8754549318754068,False,0,False,0.5983878849110014,39.76576576576576,32.8235294117647,False,0.33189655172413796,False,False,False
39.7658_32.8471,39.76576576576576,32.84705882352941,4.017167381974249,0.08463650864124443,0.005040040780754051,0.7085436776127911,11.551502145922747,11.516704843093057,0.0016097173264859402,False,-0.4359370168329605,False,-1.0506921687885118,False,0.11036630252693055,False,0,False,0.26117069288768013,39.76576576576576,32.84705882352941,False,0.0,False,False,False
39.7658_32.9882,39.76576576576576,32.98823529411764,2.0089285714285716,0.020299865229110464,0.0012838089041732035,0.1412886885398271,14.25,14.209485597554433,0.0015272302171478833,False,-0.4236575194948582,False,-0.9698860000793843,False,61.016353915953815,True,1,False,0.42875801577172845,39.76576576576576,32.98823529411764,False,0.04310344827586207,False,False,False
39.7748_32.3765,39.77477477477478,32.37647058823529,2.0085836909871246,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009824632705956423,False,-0.37358680383668486,False,-1.0,False,0.023371550637662386,False,0,False,0.5564104055653362,39.77477477477478,32.37647058823529,False,0.1810344827586207,False,False,False
39.7748_32.3882,39.77477477477478,32.38823529411765,4.017167381974249,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0010290139597657223,False,-0.3746575945570098,False,-1.7435434366530125,False,0.5180685916775277,False,0,False,0.5564101688374624,39.77477477477478,32.38823529411765,False,0.1810344827586207,False,False,False
39.7748_32.4,39.77477477477478,32.4,9.03862660944206,1.2228094999922956,0.036917228488554485,4.549618582131249,28.842632331902717,26.880756949397476,0.002081044283537457,False,-0.3920686454491691,False,-1.240311204636443,False,0.29001940091111866,False,0,False,0.24777930163871617,39.77477477477478,32.4,False,0.33189655172413796,False,False,False
39.7748_32.4118,39.77477477477478,32.411764705882355,1.0042918454935623,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009608255303268153,False,-0.37708660098403785,False,-1.0,False,0.43319810322567154,False,0,False,0.5564105738934705,39.77477477477478,32.411764705882355,False,0.1810344827586207,False,False,False
39.7748_32.4235,39.77477477477478,32.423529411764704,2.0085836909871246,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009824632705956423,False,-0.37358680383668486,False,-1.0,False,1.1102230246251565e-16,False,0,False,0.5564104055653362,39.77477477477478,32.423529411764704,False,0.1810344827586207,False,False,False
39.7748_32.4353,39.77477477477478,32.43529411764706,5.021459227467811,0.2974205541353232,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0010539269086669736,False,-0.3756272493571447,False,-1.9890800987282478,True,0.04674310127532466,False,1,False,0.5564100906998342,39.77477477477478,32.43529411764706,False,0.1810344827586207,False,False,False
39.7748_32.5059,39.77477477477478,32.50588235294118,6.0257510729613735,1.6855039729207817,0.052262919805833155,6.3874472499114425,26.085836909871244,26.440164106090375,4.548561631063962e-05,False,-0.4040897075248694,False,-1.140713065950942,False,1.1779368416355527,False,0,False,0.24651067005149704,39.77477477477478,32.50588235294118,False,0.3275862068965517,False,False,False
39.7748_32.5176,39.77477477477478,32.51764705882353,2.0085836909871246,0.710568669527897,0.06955088902513792,9.732219497240955,7.244635193133047,7.218805007812345,0.001693212651349066,False,-0.5053635583717737,False,-1.0812066380695633,False,1.1795844610243253,False,0,False,0.23898623300447233,39.77477477477478,32.51764705882353,False,0.0,False,False,False
39.7748_32.5882,39.77477477477478,32.588235294117645,4.02,2.3251875,0.1421875,19.925250000000002,11.3625,11.381552966547444,0.005478449654820931,False,-0.5411333289407739,False,-2.5579754305353184,True,0.035082045865821754,False,1,False,0.5450633902660937,39.77477477477478,32.588235294117645,False,0.02586206896551724,False,False,False
39.7748_32.6588,39.77477477477478,32.65882352941176,1.0042918454935623,0.2856722227767242,0.0029687344046311535,0.5067122467312107,56.32832618025751,56.28051204875239,0.00411508963344443,False,-0.43308383426275654,False,-1.1549733561267737,False,1.0582596390764158,False,0,False,0.8681139630867124,39.77477477477478,32.65882352941176,False,0.34051724137931033,False,False,False
39.7748_32.6706,39.77477477477478,32.67058823529412,18.88412017167382,1.4235907007692048,0.020309456762998696,3.1505557785990197,42.26781115879828,45.146284209711474,0.000778266307349343,False,-0.39368894464725546,False,-1.0685127935892282,False,0.5677774633347957,False,0,False,0.4032493777314242,39.77477477477478,32.67058823529412,False,0.1810344827586207,False,False,False
39.7748_32.7294,39.77477477477478,32.72941176470588,8.240343347639485,0.33555669795444193,0.010308778995745383,1.362201601273174,46.80171673819742,25.218568461673335,0.18414943299284245,True,-0.4099618294398742,False,-1.6284950480950218,False,0.0718780366233973,False,1,False,0.977056021777396,39.77477477477478,32.72941176470588,True,0.4267241379310345,True,True,False
39.7748_32.7529,39.77477477477478,32.752941176470586,2.7124463519313307,0.41043963229339364,0.011777084548413468,1.7412956592222384,29.128040057224606,22.993131026512664,0.013865638420287036,False,-0.38703333574961796,False,-1.7672922944720693,True,0.8932309643600528,False,1,False,0.5126651003871918,39.77477477477478,32.752941176470586,False,0.2974137931034483,False,False,False
39.7748_32.7647,39.77477477477478,32.76470588235294,15.879828326180258,0.5962001257249122,0.017096025264420937,2.452063884515122,44.3818669527897,25.210803071888503,0.1488449098140608,True,-0.4126337471795518,False,-1.280612662447319,False,0.6648356117995742,False,1,False,0.8841836618593633,39.77477477477478,32.76470588235294,False,0.3706896551724138,False,False,False
39.7748_32.7765,39.77477477477478,32.77647058823529,49.227467811158796,1.3161028853518077,0.03868676092792351,5.424277150636607,33.20336659049105,24.035508770156017,0.04236328511550713,False,-0.46376210193748846,False,-1.294965378380701,False,0.5676234511359008,False,0,False,0.5632739481460886,39.77477477477478,32.77647058823529,False,0.3017241379310345,False,False,False
39.7748_32.8,39.77477477477478,32.8,12.78969957081545,6.09876215318039,0.0906927690010089,11.212555140830053,36.97118332311465,52.9471200860665,0.0673289382488032,False,-0.41803741684361034,False,-1.1881784505644686,False,2.420471180354113,False,0,False,0.5226207354911174,39.77477477477478,32.8,False,0.1896551724137931,False,False,False
39.7748_32.8118,39.77477477477478,32.811764705882354,141.793991416309,16.786433636101105,0.24842254021104918,33.190198384761125,38.55323984847546,50.36673325262575,0.013903122596128095,False,-0.49623672044602835,False,-1.1256899260516278,False,1.637052086131159,False,0,False,0.6368068226121927,39.77477477477478,32.811764705882354,False,0.1853448275862069,False,False,False
39.7748_32.8235,39.77477477477478,32.8235294117647,16.643776824034333,6.018102521771427,0.08445400525708034,10.498084140726862,49.967300224810955,58.40900430304485,0.009709462234361857,False,-0.4076906203415268,False,-1.1543722114060355,False,1.7835368070767608,False,0,False,0.4458569503856334,39.77477477477478,32.8235294117647,False,0.1206896551724138,False,False,False
39.7748_32.8353,39.77477477477478,32.83529411764706,6.0257510729613735,0.08463650864124443,0.005040040780754051,0.7085436776127911,11.551502145922747,11.516704843093057,0.001575057586677091,False,-0.4390909224785215,False,-1.1076086782980945,False,3.1823452762159024,False,0,False,0.26131840723612276,39.77477477477478,32.83529411764706,False,0.0,False,False,False
39.7748_33.0353,39.77477477477478,33.035294117647055,1.0044642857142858,0.020299865229110464,0.0012838089041732035,0.1412886885398271,14.25,14.209485597554433,0.0015420200743715027,False,-0.4283705627357325,False,-0.9734180426521153,False,61.016353915953815,True,1,False,0.42864714963070655,39.77477477477478,33.035294117647055,False,0.04310344827586207,False,False,False
39.7838_32.3765,39.78378378378378,32.37647058823529,2.0085836909871246,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009824632705956423,False,-0.37358680383668486,False,-1.0,False,0.017528662978246845,False,0,False,0.5564104055653362,39.78378378378378,32.37647058823529,False,0.1810344827586207,False,False,False
39.7838_32.4,39.78378378378378,32.4,1.0042918454935623,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009608255303268153,False,-0.37708660098403785,False,-1.0,False,0.3736472882829223,False,0,False,0.5564105738934705,39.78378378378378,32.4,False,0.1810344827586207,False,False,False
39.7838_32.4118,39.78378378378378,32.411764705882355,1.0042918454935623,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009608255303268153,False,-0.37708660098403785,False,-1.0,False,0.32517432431961246,False,0,False,0.5564105738934705,39.78378378378378,32.411764705882355,False,0.1810344827586207,False,False,False
39.7838_32.4235,39.78378378378378,32.423529411764704,1.0042918454935623,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009608255303268153,False,-0.37708660098403785,False,-1.0,False,0.333355929952277,False,0,False,0.5564105738934705,39.78378378378378,32.423529411764704,False,0.1810344827586207,False,False,False
39.7838_32.4471,39.78378378378378,32.44705882352941,6.0257510729613735,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0010799315937790343,False,-0.376149977201085,False,-1.9020440338345401,True,0.2565211451921915,False,1,False,0.5564100344791172,39.78378378378378,32.44705882352941,False,0.1810344827586207,False,False,False
39.7838_32.5059,39.78378378378378,32.50588235294118,6.0257510729613735,1.6855039729207817,0.052262919805833155,6.3874472499114425,26.085836909871244,26.440164106090375,4.548561631063962e-05,False,-0.4040897075248694,False,-1.140713065950942,False,0.8839934688870342,False,0,False,0.24651067005149704,39.78378378378378,32.50588235294118,False,0.3275862068965517,False,False,False
39.7838_32.6,39.78378378378378,32.6,2.01,2.3251875,0.1421875,19.925250000000002,11.3625,11.381552966547444,0.005591881678804359,False,-0.5413038183062148,False,-2.6344957807182188,True,0.05847007644303637,False,1,False,0.540511301451409,39.78378378378378,32.6,False,0.02586206896551724,False,False,False
39.7838_32.6824,39.78378378378378,32.68235294117647,11.450643776824034,1.2752014522691946,0.017906537361424772,2.7804180509846432,44.60672389127325,45.812687628058846,0.0009966158422675293,False,-0.39416356796021673,False,-1.047517090915136,False,0.13535811953866358,False,0,False,0.4231874436733783,39.78378378378378,32.68235294117647,False,0.21551724137931033,False,False,False
39.7838_32.6941,39.78378378378378,32.694117647058825,10.446351931330472,1.4172045502064101,0.01983913783977072,3.0565756621496503,43.96531842025404,46.22502702539131,0.0006403067314682557,False,-0.3867738464262759,False,-1.074811487039154,False,0.3438229042222736,False,0,False,0.41474093809079854,39.78378378378378,32.694117647058825,False,0.1810344827586207,False,False,False
39.7838_32.7059,39.78378378378378,32.705882352941174,3.0987124463519313,8.019803108912596,0.08950409233646248,15.292826232880183,54.237482117310435,52.18258489584296,0.009214934798667732,False,-0.40795025371147636,False,-1.2062839318150593,False,0.4867048544747965,False,0,False,0.48275166900463407,39.78378378378378,32.705882352941174,False,0.29310344827586204,False,False,False
39.7838_32.7882,39.78378378378378,32.78823529411765,48.02575107296137,1.513471717579159,0.043279691375106503,6.096714368132249,35.27010937283677,24.632074827812232,0.05520848139782039,False,-0.4548155645991702,False,-1.3222097372689832,False,1.4336380944150662,False,0,False,0.6312345685498159,39.78378378378378,32.78823529411765,False,0.3103448275862069,False,False,False
39.7838_32.8,39.78378378378378,32.8,263.19742489270385,12.91386726213909,0.1925666395019995,25.50121038580244,35.41720849566243,50.113827465623444,0.019781477151910018,False,-0.5802953933388242,True,-1.8002635804074973,True,4.5541022768041035,False,2,True,0.6894633847330527,39.78378378378378,32.8,False,0.0,False,False,False
39.7838_32.8118,39.78378378378378,32.811764705882354,93.73390557939913,10.708149128894435,0.15474990968254487,20.726571725186883,42.26426647016092,51.81056223755259,0.008418949317184917,False,-0.4416183716074411,False,-1.01566379043062,False,0.2453338020625918,False,0,False,0.5206584351097493,39.78378378378378,32.811764705882354,False,0.31896551724137934,False,False,False
39.7838_32.8235,39.78378378378378,32.8235294117647,90.60944206008584,12.105171363160116,0.14907114500933502,19.027588455993097,46.30859887778901,64.87180267319256,0.06018830677265328,False,-0.4577244162212893,False,-1.1095707314546401,False,1.1324358737628315,False,0,False,0.5350715169823042,39.78378378378378,32.8235294117647,False,0.34913793103448276,False,False,False
39.7838_32.8353,39.78378378378378,32.83529411764706,61.48497854077253,9.875357239353434,0.1134150428417898,14.577236477973985,53.592237502627924,69.95825795013879,0.04352878819410033,False,-0.4684733762190545,False,-1.1750927180716675,False,1.2230198654859263,False,0,False,0.5210761735361917,39.78378378378378,32.83529411764706,False,0.15517241379310345,False,False,False
39.7838_32.8471,39.78378378378378,32.84705882352941,23.141630901287552,5.218612112256266,0.060244869495097296,7.731986642081416,52.01380543633763,69.624707507346,0.06516225656281073,False,-0.4534442865737934,False,-1.1968968212574764,False,1.690391644634008,False,0,False,0.425253031283292,39.78378378378378,32.84705882352941,False,0.21551724137931033,False,False,False
39.7838_32.8588,39.78378378378378,32.858823529411765,1.0061349693251533,0.04904485716479263,0.0022177320854009737,0.3120738150575459,15.214723926380367,15.155047221105761,0.001392515524431602,False,-0.4235373564958582,False,-1.0522534480010861,False,4.309990713943141,False,0,False,0.5659460803722624,39.78378378378378,32.858823529411765,False,0.09482758620689655,False,False,False
39.7838_32.8824,39.78378378378378,32.88235294117647,2.0122699386503067,0.04904485716479263,0.0022177320854009737,0.3120738150575459,15.214723926380367,15.155047221105761,0.0013795016810433148,False,-0.4179557923793011,False,-1.043816328360888,False,0.02341444321132491,False,0,False,0.5684606458160284,39.78378378378378,32.88235294117647,False,0.09482758620689655,False,False,False
39.7928_32.3765,39.7927927927928,32.37647058823529,1.0042918454935623,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009608255303268153,False,-0.37708660098403785,False,-1.0,False,0.1302261657525194,False,0,False,0.5564105738934705,39.7927927927928,32.37647058823529,False,0.1810344827586207,False,False,False
39.7928_32.3882,39.7927927927928,32.38823529411765,4.017167381974249,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0010290139597657223,False,-0.3746575945570098,False,-1.7435434366530125,False,0.3439942554283572,False,0,False,0.5564101688374624,39.7927927927928,32.38823529411765,False,0.1810344827586207,False,False,False
39.7928_32.4,39.7927927927928,32.4,2.0085836909871246,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009824632705956423,False,-0.37358680383668486,False,-1.0,False,0.8551495717461998,False,0,False,0.5564104055653362,39.7927927927928,32.4,False,0.1810344827586207,False,False,False
39.7928_32.4118,39.7927927927928,32.411764705882355,2.01,0.13471994535519122,0.0071482240437158225,1.0657650273224042,12.845,12.839589045998887,0.0014388883053427896,False,-0.420082969369558,False,-0.9908086747076368,False,1.4251510544729165,False,0,False,0.5423245664225395,39.7927927927928,32.411764705882355,False,0.02586206896551724,False,False,False
39.7928_32.4235,39.7927927927928,32.423529411764704,1.0042918454935623,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009608255303268153,False,-0.37708660098403785,False,-1.0,False,0.9976743714420756,False,0,False,0.5564105738934705,39.7927927927928,32.423529411764704,False,0.1810344827586207,False,False,False
39.7928_32.4471,39.7927927927928,32.44705882352941,12.051502145922747,1.6855039729207817,0.052262919805833155,6.3874472499114425,26.085836909871244,26.440164106090375,5.4478014942448804e-05,False,-0.41476496622154435,False,-1.2246465280435714,False,0.7977922418100682,False,0,False,0.2468621950330447,39.7927927927928,32.44705882352941,False,0.31896551724137934,False,False,False
39.7928_32.4588,39.7927927927928,32.45882352941177,1.0042918454935623,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009608255303268153,False,-0.37708660098403785,False,-1.0,False,0.2886921027992294,False,0,False,0.5564105738934705,39.7927927927928,32.45882352941177,False,0.1810344827586207,False,False,False
39.7928_32.5412,39.7927927927928,32.54117647058823,1.0042918454935623,0.710568669527897,0.06955088902513792,9.732219497240955,7.244635193133047,7.218805007812345,0.0017406865994972255,False,-0.5140023693534399,False,-1.083489254579942,False,0.6105734902257334,False,0,False,0.23892467377517668,39.7927927927928,32.54117647058823,False,0.0,False,False,False
39.7928_32.5529,39.7927927927928,32.55294117647059,1.0042918454935623,0.710568669527897,0.06955088902513792,9.732219497240955,7.244635193133047,7.218805007812345,0.0017406865994972255,False,-0.5140023693534399,False,-1.083489254579942,False,1.6678028001288605,False,0,False,0.23892467377517668,39.7927927927928,32.55294117647059,False,0.0,False,False,False
39.7928_32.6,39.7927927927928,32.6,5.025,2.3251875,0.1421875,19.925250000000002,11.3625,11.381552966547444,0.005423373557401633,False,-0.541958660449162,False,-2.5593379819409194,True,0.07016409173164362,False,1,False,0.5473451456850814,39.7927927927928,32.6,False,0.02586206896551724,False,False,False
39.7928_32.6824,39.7927927927928,32.68235294117647,12.540772532188841,4.9714164907100145,0.05548623973217342,10.218917063468215,45.18938786535353,48.50399771670387,0.0010668997399583579,False,-0.38900071561811633,False,-0.9993916317223182,False,0.29046101280281106,False,0,False,0.35339844170233525,39.7927927927928,32.68235294117647,False,0.16810344827586207,False,False,False
39.7928_32.6941,39.7927927927928,32.694117647058825,18.88412017167382,1.4235907007692048,0.020309456762998696,3.1505557785990197,42.26781115879828,45.146284209711474,0.000778266307349343,False,-0.39368894464725546,False,-1.0685127935892282,False,0.5239996858132262,False,0,False,0.4032493777314242,39.7927927927928,32.694117647058825,False,0.1810344827586207,False,False,False
39.7928_32.7059,39.7927927927928,32.705882352941174,19.44206008583691,5.648390295966932,0.06108535774820349,11.0198607602697,52.734348210267505,51.17353923072799,0.008604916502512947,False,-0.40062080398072564,False,-1.146680318633633,False,0.24650584238769463,False,0,False,0.41291057376942747,39.7927927927928,32.705882352941174,False,0.28879310344827586,False,False,False
39.7928_32.7176,39.7927927927928,32.71764705882353,2.0085836909871246,1.3883760674306447,0.015712800318569916,2.222667138622185,60.4206008583691,60.49109597343944,0.004837566299312682,False,-0.43603358507928514,False,-1.01764191138965,False,1.1501204573657613,False,0,False,1.0053716198000135,39.7927927927928,32.71764705882353,True,0.2801724137931034,False,True,False
39.7928_32.7882,39.7927927927928,32.78823529411765,19.69098712446352,1.4515645414893144,0.04185679712197738,5.888342845941373,33.4175631235717,24.37248105803356,0.03452135486926275,False,-0.4100278321604923,False,-1.304220768381667,False,2.6734616627033887,False,0,False,0.5384146311624791,39.7927927927928,32.78823529411765,False,0.3275862068965517,False,False,False
39.7928_32.8,39.7927927927928,32.8,127.63090128755364,8.631019669964742,0.14155821990359557,18.502545200198533,34.88966376638265,46.13063965134646,0.014695831450284082,False,-0.4966209948663237,False,-1.368872206224647,False,1.0892293864239475,False,0,False,0.5652971227521862,39.7927927927928,32.8,False,0.2801724137931034,False,False,False
39.7928_32.8118,39.7927927927928,32.811764705882354,36.51502145922747,12.009777279191082,0.15108333672557517,19.186614395309377,50.062117322150655,64.46077777002019,0.037180056944224806,False,-0.43170684302075885,False,-1.094812720037152,False,2.2466055552458655,False,0,False,0.4627981586093806,39.7927927927928,32.811764705882354,False,0.17672413793103448,False,False,False
39.7928_32.8353,39.7927927927928,32.83529411764706,17.776824034334766,5.622647826466596,0.06428549321058986,8.251297062200498,54.17674576517177,70.22039816033673,0.051255081227867615,False,-0.4623513612431393,False,-1.1680040848409408,False,0.6121487778850108,False,0,False,0.4426290594349895,39.7927927927928,32.83529411764706,False,0.14655172413793102,False,False,False
39.7928_32.8471,39.7927927927928,32.84705882352941,35.25321888412017,5.738313887840359,0.06614084520272914,8.495468767994073,54.013424975638074,69.77523171159952,0.04482142726129884,False,-0.46883890379481885,False,-1.1647125299433576,False,1.4900064435738107,False,0,False,0.45928602040940286,39.7927927927928,32.84705882352941,False,0.15086206896551724,False,False,False
39.7928_32.8824,39.7927927927928,32.88235294117647,1.0061349693251533,0.04904485716479263,0.0022177320854009737,0.3120738150575459,15.214723926380367,15.155047221105761,0.001392515524431602,False,-0.4235373564958582,False,-1.0522534480010861,False,0.02341444321132491,False,0,False,0.5659460803722624,39.7927927927928,32.88235294117647,False,0.09482758620689655,False,False,False
39.8018_32.3765,39.8018018018018,32.37647058823529,9.03862660944206,0.7601150270638095,0.021571537171275797,2.7117899143510553,31.599427753934194,27.936888784347193,0.006724918440322632,False,-0.3879574619075561,False,-1.1116693015034627,False,0.46845477574767586,False,0,False,0.3094107570090234,39.8018018018018,32.37647058823529,False,0.24568965517241378,False,False,False
39.8018_32.3882,39.8018018018018,32.38823529411765,1.0042918454935623,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009608255303268153,False,-0.37708660098403785,False,-1.0,False,0.4873016592706547,False,0,False,0.5564105738934705,39.8018018018018,32.38823529411765,False,0.1810344827586207,False,False,False
39.8018_32.4,39.8018018018018,32.4,6.03,0.13471994535519122,0.0071482240437158225,1.0657650273224042,12.845,12.839589045998887,0.0013689999815351286,False,-0.43474310663433957,False,-1.0777721608483701,False,1.2004230761000974,False,0,False,0.5518014671487117,39.8018018018018,32.4,False,0.02586206896551724,False,False,False
39.8018_32.4118,39.8018018018018,32.411764705882355,2.01,0.13471994535519122,0.0071482240437158225,1.0657650273224042,12.845,12.839589045998887,0.0014388883053427896,False,-0.420082969369558,False,-0.9908086747076368,False,0.9977597219170622,False,0,False,0.5423245664225395,39.8018018018018,32.411764705882355,False,0.02586206896551724,False,False,False
39.8018_32.4471,39.8018018018018,32.44705882352941,2.0085836909871246,0.2974205541353233,0.006225845853997151,0.8739612465708622,34.35622317596567,34.33118254582122,0.0009824632705956423,False,-0.37358680383668486,False,-1.0,False,0.26593074727002275,False,0,False,0.5564104055653362,39.8018018018018,32.44705882352941,False,0.1810344827586207,False,False,False
39.8018_32.5294,39.8018018018018,32.529411764705884,2.0085836909871246,0.710568669527897,0.06955088902513792,9.732219497240955,7.244635193133047,7.218805007812345,0.001693212651349066,False,-0.5053635583717737,False,-1.0812066380695633,False,0.6085323398829116,False,0,False,0.23898623300447233,39.8018018018018,32.529411764705884,False,0.0,False,False,False
39.8018_32.5412,39.8018018018018,32.54117647058823,21.090128755364805,2.6486491003040853,0.08212744540916644,10.037417107003694,26.085836909871244,26.440164106090375,0.00022058980932155813,False,-0.4313134334964036,False,-1.1860728924301898,False,1.4292790096823307,False,0,False,0.25605001778124936,39.8018018018018,32.54117647058823,False,0.3275862068965517,False,False,False
39.8018_32.5647,39.8018018018018,32.56470588235294,8.746781115879829,4.440359899225285,0.0763344253487323,10.454939066775204,41.52616833571769,41.848407330671016,0.0007855777963239663,False,-0.38792826601879987,False,-1.277267230125621,False,1.2070391753325025,False,0,False,0.3209391176896029,39.8018018018018,32.56470588235294,False,0.05172413793103448,False,False,False
