grid_id,embedding_instability,grid_lat,grid_lon,regime_shift_embedding,cluster_switch_rate,regime_shift_clustering,regime_shift_consensus
39.9099_32.7059,1.0605792341846816,39.90990990990991,32.705882352941174,False,0.01744186046511628,False,False
39.9099_32.7412,1.1847558930366224,39.90990990990991,32.74117647058824,False,0.01744186046511628,False,False
39.9099_32.7529,0.6143626989416383,39.90990990990991,32.752941176470586,False,0.19767441860465115,False,False
39.9099_32.7647,0.4663486122111394,39.90990990990991,32.76470588235294,False,0.10465116279069768,False,False
39.9099_32.7765,31.615166511815797,39.90990990990991,32.77647058823529,True,0.29651162790697677,True,True
39.9099_32.7882,3.78131990616003,39.90990990990991,32.78823529411765,False,0.11046511627906977,False,False
39.9099_32.8,5.105890538719107,39.90990990990991,32.8,True,0.040697674418604654,False,True
39.9099_32.8118,4.783478405144792,39.90990990990991,32.811764705882354,True,0.046511627906976744,False,True
39.9099_32.8235,1.2706268276277943,39.90990990990991,32.8235294117647,False,0.01744186046511628,False,False
39.9099_32.8353,1.4220890581219996,39.90990990990991,32.83529411764706,False,0.01744186046511628,False,False
39.9099_32.8471,1.2117721548569025,39.90990990990991,32.84705882352941,False,0.01744186046511628,False,False
39.9099_32.8588,0.6129896081426566,39.90990990990991,32.858823529411765,False,0.01744186046511628,False,False
39.9099_32.8706,0.6736891382034108,39.90990990990991,32.870588235294115,False,0.05232558139534884,False,False
39.9099_32.8824,0.7358166480805067,39.90990990990991,32.88235294117647,False,0.01744186046511628,False,False
39.9099_32.8941,0.7052611855401305,39.90990990990991,32.89411764705882,False,0.01744186046511628,False,False
39.9099_32.9059,0.8368857456519692,39.90990990990991,32.90588235294118,False,0.01744186046511628,False,False
39.9099_32.9176,0.5067751574001687,39.90990990990991,32.917647058823526,False,0.01744186046511628,False,False
39.9099_32.9294,0.5040869104814639,39.90990990990991,32.92941176470588,False,0.01744186046511628,False,False
39.9099_32.9412,0.7178527758098319,39.90990990990991,32.94117647058823,False,0.01744186046511628,False,False
39.9099_32.9529,0.7256588004510504,39.90990990990991,32.95294117647059,False,0.01744186046511628,False,False
39.9099_32.9647,0.3997521889004729,39.90990990990991,32.96470588235294,False,0.01744186046511628,False,False
