grid_id,grid_lat,grid_lon,stop_count,yolcu_per_stop,sefer_per_stop,kapasite_per_stop,doluluk_orani,kapasite_kullanimi,reconstruction_error,anomaly_autoencoder,anomaly_score_if,anomaly_isolation_forest,lof_score,anomaly_lof,graph_anomaly_score,anomaly_graph,anomaly_count,anomaly_consensus
39.9279_32.6471,39.927927927927925,32.64705882352941,111.2375,44.44900596010756,0.11948398147847601,86.3298380269134,37.22950148809524,42.36349439265619,0.24689945011566417,False,-0.4653837570145367,False,-1.4128595034517335,False,1.3027261670163373,False,0,False
39.9279_32.6588,39.927927927927925,32.65882352941176,7.0,4.628768738491057,0.07894174635435007,15.482732015848331,27.785339922132376,31.849246434709475,0.005540405082096691,False,-0.39767464582557416,False,-1.4341778743384321,False,2.0625370862631818,False,0,False
39.9279_32.6941,39.927927927927925,32.694117647058825,45.37888198757764,218.15656700631806,0.4160919133616952,400.34383670876593,56.558897661143845,56.21427775589819,0.29222631569483376,False,-0.5439667521944996,False,-1.0745333509804045,False,2.262378108838681,False,0,False
39.9279_32.7059,39.927927927927925,32.705882352941174,29.425,52.27515581835955,0.18068801709637522,93.42592075262368,58.08175198412698,59.556382533057864,0.015083690295631743,False,-0.42243326691454913,False,-1.218898308745816,False,4.225406858950096,False,0,False
39.9279_32.7765,39.927927927927925,32.77647058823529,1.0,0.17936562240359705,0.0027796784125897205,0.28352719808416005,64.62447257383965,64.62449410143805,0.014122465895762784,False,-0.4486328057266708,False,-1.0140204862349163,False,2.9307208768459945,False,0,False
39.9279_32.7882,39.927927927927925,32.78823529411765,34.823170731707314,51.09053847285171,0.12861462017692485,106.76006990629969,39.54508242999096,20.90708548246367,0.1374171843724553,False,-0.4983416147526685,False,-1.7987159050105732,True,1.8334918227415355,False,1,False
39.9279_32.8118,39.927927927927925,32.811764705882354,71.75460122699387,323.77941697259905,0.40526979999278107,603.4969411560942,49.5039411163903,48.78754690676536,0.38847772369623734,True,-0.5908782356402337,True,-1.0378129366032722,False,4.566090005828769,False,2,True
39.9279_32.8235,39.927927927927925,32.8235294117647,126.47169811320755,24.585531235211736,0.2393132913466175,47.18346654999764,60.36088685155788,53.063623717424754,0.3496799221271627,True,-0.46148610877604757,False,-1.2669957571491495,False,3.7569570057092863,False,1,False
39.9279_32.8353,39.927927927927925,32.83529411764706,156.4451219512195,353.10633191744614,0.4695987480110261,644.2508706625916,50.589354292487904,55.46697170731774,0.03538556982911258,False,-0.6245107383520061,True,-1.1165197772590305,False,3.4193141314825715,False,1,False
39.9279_32.8471,39.927927927927925,32.84705882352941,697.6545454545454,600.6746242118304,0.8573108153458968,1099.190218760051,46.96282480289518,54.12261746474526,6.018935434167563,True,-0.7768177325787105,True,-3.5256536419755866,True,10.518349059520295,False,3,True
39.9279_32.8588,39.927927927927925,32.858823529411765,995.4909090909091,174.93515829662664,0.27021779684176367,322.375834831478,45.85753210754305,52.08525810914586,32.03693007265538,True,-0.6682154854823252,True,-5.075532091686122,True,12.686318714676979,True,4,True
39.9279_32.8706,39.927927927927925,32.870588235294115,136.48427672955975,94.23086067333402,0.8594741648529078,178.78117401762728,50.57485286896211,53.87238536303819,0.04188779708031437,False,-0.5390899361929197,False,-1.239195374504321,False,2.1624592309386608,False,0,False
39.9279_32.8824,39.927927927927925,32.88235294117647,243.64779874213838,76.74048288612555,0.7251863737932377,149.70320347782064,49.985458208750046,52.31149892232854,0.9330781413977474,True,-0.5616972521518576,True,-1.4531565001709108,False,2.9048933574462583,False,2,True
39.9279_32.8941,39.927927927927925,32.89411764705882,82.937106918239,72.19021270438668,0.7039091249005494,140.10545515893295,48.10357887135689,52.63942485404674,0.002616450608445863,False,-0.4782637755284278,False,-1.0736856790625138,False,1.5183115122864264,False,0,False
39.9279_32.9059,39.927927927927925,32.90588235294118,104.93081761006289,34.449948869897,0.3408733911018171,65.94804549831905,50.77578595111714,53.480179692339085,0.12752624089443657,False,-0.4272601711942662,False,-1.0117305199096678,False,0.8746281755316562,False,0,False
39.9279_32.9176,39.927927927927925,32.917647058823526,17.20754716981132,4.757883359293515,0.06991120416411362,11.474024178193998,43.35889103075854,42.27544123170069,0.002706335654300848,False,-0.36439727434432945,False,-1.1337628424215482,False,1.4302570495812932,False,0,False
39.9279_33.0,39.927927927927925,33.0,4.0,2.2123730129871295,0.038094981572012764,5.362710373093791,42.7248427672956,42.86518388746819,0.002708246087840323,False,-0.3571571503398325,False,-0.9849451485440032,False,0.1407565758861726,False,0,False
39.9279_33.0118,39.927927927927925,33.01176470588235,25.867924528301888,4.83083730561314,0.08089921354054583,11.35612293727801,38.90308536140734,43.44934632574526,0.008152314050486763,False,-0.3700156290612208,False,-1.197056393988078,False,0.3462177078803014,False,0,False
39.9279_33.0235,39.927927927927925,33.023529411764706,7.251572327044025,4.773309863685984,0.08696281115854772,12.211275070611968,36.5945143256464,40.13600830585446,0.0039289849678834044,False,-0.3691337015692413,False,-0.9933981478212847,False,0.2765220115729993,False,0,False
39.9369_32.5412,39.93693693693694,32.54117647058823,20.9748427672956,20.422512348839927,0.11241568038954992,40.213959186018755,41.79758763044002,58.292570865966255,0.07119449020363187,False,-0.3825264282027659,False,-1.097251521378039,False,0.3696831869564839,False,0,False
39.9369_32.5647,39.93693693693694,32.56470588235294,98.71428571428571,41.663047130324216,0.18137675535902353,76.34751943814547,55.71574521057735,62.129203549938524,0.12328195418037209,False,-0.44306393529562266,False,-1.0554693276889178,False,0.7103557665753626,False,0,False
39.9369_32.5765,39.93693693693694,32.576470588235296,58.254658385093165,23.81038947293717,0.10888942275936171,41.86054053336565,63.62817585565114,65.36452263703286,0.026231343018591955,False,-0.4417451479724501,False,-1.1519460359080573,False,1.0111004471865728,False,0,False
39.9369_32.5882,39.93693693693694,32.588235294117645,119.20731707317073,109.1122620291788,0.12587447354173129,196.8371909381215,60.380898993926955,65.66653085895983,0.10372053940109414,False,-0.5377119635716034,False,-1.3250789193134143,False,1.572422298766014,False,0,False
39.9369_32.6,39.93693693693694,32.6,48.03086419753087,90.76826873408542,0.12683207381645897,168.35401598251943,53.52451639091851,56.50557502312742,0.004179360603856417,False,-0.45154780801771316,False,-1.287929886313239,False,4.055224852113806,False,0,False
39.9369_32.6118,39.93693693693694,32.61176470588235,99.77439024390245,735.1543259069208,0.2552551323156158,1338.6242484117254,53.884274986793926,57.26356828608214,2.026896428811224,True,-0.6821581524178149,True,-3.0135491899606484,True,11.149981003300844,False,3,True
39.9369_32.6235,39.93693693693694,32.62352941176471,56.475,99.48537724095961,0.12687446481605955,179.77639650538487,52.46558053728645,59.90816452856599,0.0065255957872391085,False,-0.4619002375836346,False,-1.2389991398523945,False,1.2498550634857355,False,0,False
39.9369_32.6353,39.93693693693694,32.63529411764706,122.5925925925926,400.42794127767314,0.16246244319649397,729.9950934935848,55.273191236988616,59.56845458375075,0.15866497487424483,False,-0.6487863381929627,True,-1.2048264038482959,False,6.523254858786389,False,1,False
39.9369_32.6471,39.93693693693694,32.64705882352941,77.4875,32.308194438756104,0.0920171115904533,58.3898127704306,48.553729014041515,58.20907633431754,0.10036831519074897,False,-0.41171782072341623,False,-1.005496784827991,False,1.7395330578654706,False,0,False
39.9369_32.6588,39.93693693693694,32.65882352941176,69.9622641509434,10.744327926083985,0.12283013045982391,27.69558012625947,37.11289401766996,38.587125838560176,0.10258804864872956,False,-0.41326155375239776,False,-1.1971071226650367,False,2.4002721170892496,False,0,False
39.9369_32.6706,39.93693693693694,32.67058823529412,44.39751552795031,215.28011041918728,0.4161915204492348,395.2022160040346,56.14008308637465,56.19495920710663,0.2887975293958687,False,-0.540560932581085,False,-1.1003265196414984,False,3.623519396223504,False,0,False
39.9369_32.6824,39.93693693693694,32.68235294117647,2.0,0.559070498428379,0.014548720251459302,2.045801526717557,26.37150127226463,26.369216512072665,0.0001348794746105458,False,-0.38165214151542903,False,-1.0462385382216552,False,6.368685179812296,False,0,False
39.9369_32.7059,39.93693693693694,32.705882352941174,154.359756097561,313.58819742092965,0.24945063946549162,581.6347260418416,53.4767311703442,58.81799112531189,0.0003641736578237217,False,-0.6085273683593329,True,-1.057131301272912,False,2.2668944630780996,False,1,False
39.9369_32.7176,39.93693693693694,32.71764705882353,140.00613496932516,293.5079529056394,0.28947053727923455,546.5506483582653,51.62552217859932,58.96161531712079,0.006495315705406933,False,-0.5899213489570797,True,-0.9936949815486361,False,2.7279919116883646,False,1,False
39.9369_32.7294,39.93693693693694,32.72941176470588,95.70552147239263,305.19098055660527,0.2985068366718282,568.5186325566013,51.31375409038935,58.6208560629013,0.1492343918907362,False,-0.5831954903035712,True,-1.0037675220798588,False,2.913762268823308,False,1,False
39.9369_32.7412,39.93693693693694,32.74117647058824,134.2716049382716,172.38067191664192,0.27500039016717603,330.55581585427996,52.397180359171585,59.122147516515106,0.04136271978786896,False,-0.5405169779063526,False,-1.0390608485400183,False,1.690259427221213,False,0,False
39.9369_32.7529,39.93693693693694,32.752941176470586,148.75460122699386,315.25705547090774,0.3413177126308342,588.9459767008766,51.17206586720341,57.436516946772926,0.008676922608247596,False,-0.5985820691268919,True,-1.0555912678114445,False,3.7203573641656424,False,1,False
39.9369_32.7647,39.93693693693694,32.76470588235294,47.63803680981595,315.46672338035927,0.29455124251299136,589.7974590195187,51.05929283207055,58.768539889256154,0.5120279702121325,True,-0.5881866812673956,True,-1.0306164666597946,False,4.10614986722744,False,2,True
39.9369_32.7765,39.93693693693694,32.77647058823529,15.924528301886792,8.879648823304697,0.04328943870003642,16.50977277333944,65.9230214884696,58.746763632773266,0.04072884096300908,False,-0.4312633817220342,False,-1.036060838398354,False,2.5847798827414676,False,0,False
39.9369_32.7882,39.93693693693694,32.78823529411765,20.39877300613497,113.09474123661553,0.030841453951372236,213.51443146876016,41.269213165838934,38.01330070204954,0.05465420037957175,False,-0.521965652976262,False,-1.2362007612350867,False,2.2113715711453796,False,0,False
39.9369_32.8,39.93693693693694,32.8,25.88050314465409,3.3134435669285605,0.04775122082713095,6.559919516859492,65.77511691662635,50.981095229210226,0.11461788270654179,False,-0.4194600092487424,False,-1.8894444410605569,True,3.4413819222138553,False,1,False
39.9369_32.8118,39.93693693693694,32.811764705882354,179.27329192546583,119.77643580501424,0.20876088855445502,237.22333476419573,57.33310585078243,55.32840252712175,0.4298049144985945,True,-0.5402704389472872,False,-1.163811508129085,False,1.1514084404048628,False,1,False
